Drug	Gene
D02086	SCN4A
D08127	SCN4A
D02969	SCN4A
D01326	SCN4A
D08421	SCN4A
D00477	SCN4A
D07678	SCN4A
D00732	SCN4A
D08422	SCN4A
D00740	SCN4A
D00552	SCN4A
D01519	SCN4A
D00110	SCN4A
D02182	SCN4A
D07894	SCN4A
D03991	SCN4A
D08458	SCN4A
D00642	SCN4A
D00643	SCN4A
D02272	SCN4A
D08394	SCN5A
D06517	SCN5A
D01785	SCN5A
D09215	SCN5A
D00354	SCN5A
D05775	SCN5A
D02906	SCN5A
D02907	SCN5A
D02456	SCN5A
D11150	SCN5A
D02096	SCN5A
D07595	SCN5A
D07993	SCN5A
D02103	SCN5A
D00512	SCN5A
D00538	SCN5A
D00252	SCN5A
D00533	SCN5A
D01041	SCN5A
D02239	SCN5A
D07962	SCN5A
D03492	SCN5A
D01455	SCN5A
D11155	SCN5A
D00638	SCN5A
D09612	SCN5A
D01152	SCN5A
D08311	SCN5A
D00303	SCN5A
D00637	SCN5A
D04521	SCN5A
D00199	SCN5A
D04774	SCN5A
D00537	SCN5A
D06172	SCN5A
D02088	SCN5A
D06203	SCN5A
D08181	SCN5A
D00738	SCN5A
D08377	SCN5A
D01554	SCN5A
D05708	SCN5A
D08215	SCN5A
D00639	SCN5A
D05709	SCN5A
D02762	SCN5A
D00375	SCN5A
D08459	SCN5A
D02910	SCN5A
D00636	SCN5A
D08116	SCN5A
D01287	SCN5A
D07552	SCN5A
D01450	SCN5A
D01967	SCN5A
D00551	SCN5A
D00741	SCN5A
D08319	SCN5A
D01768	SCN5A
D08407	SCN5A
D00739	SCN5A
D00733	SCN5A
D02220	SCN5A
D04095	SCN5A
D00737	SCN5A
D08490	SCN5A
D04048	SCN5A
D07468	SCN5A
D02991	SCN5A
D00553	SCN5A
D01243	SCN5A
D08435	SCN5A
D00640	SCN5A
D08448	SCN5A
D02098	SCN5A
D00358	SCN5A
D02086	SCN5A
D08127	SCN5A
D02969	SCN5A
D01326	SCN5A
D08421	SCN5A
D00477	SCN5A
D07678	SCN5A
D00732	SCN5A
D08422	SCN5A
D00740	SCN5A
D00552	SCN5A
D01519	SCN5A
D05077	SCN5A
D02087	SCN5A
D00110	SCN5A
D02182	SCN5A
D07894	SCN5A
D03991	SCN5A
D06665	SCN5A
D08458	SCN5A
D00642	SCN5A
D00643	SCN5A
D02272	SCN5A
D08394	SCN8A
D06517	SCN8A
D01785	SCN8A
D09215	SCN8A
D00354	SCN8A
D05775	SCN8A
D02906	SCN8A
D02907	SCN8A
D02456	SCN8A
D11150	SCN8A
D02096	SCN8A
D07595	SCN8A
D07993	SCN8A
D02103	SCN8A
D00512	SCN8A
D00538	SCN8A
D00252	SCN8A
D00533	SCN8A
D01041	SCN8A
D02239	SCN8A
D07962	SCN8A
D03492	SCN8A
D01455	SCN8A
D11155	SCN8A
D00638	SCN8A
D09612	SCN8A
D01152	SCN8A
D08311	SCN8A
D00303	SCN8A
D00637	SCN8A
D04521	SCN8A
D00199	SCN8A
D04774	SCN8A
D00537	SCN8A
D06172	SCN8A
D02088	SCN8A
D06203	SCN8A
D08181	SCN8A
D00738	SCN8A
D08377	SCN8A
D01554	SCN8A
D05708	SCN8A
D08215	SCN8A
D00639	SCN8A
D05709	SCN8A
D02762	SCN8A
D00375	SCN8A
D08459	SCN8A
D02910	SCN8A
D00636	SCN8A
D08116	SCN8A
D01287	SCN8A
D07552	SCN8A
D01450	SCN8A
D01967	SCN8A
D00551	SCN8A
D00741	SCN8A
D08319	SCN8A
D01768	SCN8A
D08407	SCN8A
D00739	SCN8A
D00733	SCN8A
D02220	SCN8A
D04095	SCN8A
D00737	SCN8A
D08490	SCN8A
D04048	SCN8A
D07468	SCN8A
D02991	SCN8A
D00553	SCN8A
D01243	SCN8A
D08435	SCN8A
D00640	SCN8A
D08448	SCN8A
D02098	SCN8A
D00358	SCN8A
D02086	SCN8A
D08127	SCN8A
D02969	SCN8A
D01326	SCN8A
D08421	SCN8A
D00477	SCN8A
D07678	SCN8A
D00732	SCN8A
D08422	SCN8A
D00740	SCN8A
D00552	SCN8A
D01519	SCN8A
D00110	SCN8A
D02182	SCN8A
D07894	SCN8A
D03991	SCN8A
D08458	SCN8A
D00642	SCN8A
D00643	SCN8A
D02272	SCN8A
D08394	SCN9A
D06517	SCN9A
D01785	SCN9A
D09215	SCN9A
D11156	SCN9A
D00354	SCN9A
D05775	SCN9A
D02906	SCN9A
D02907	SCN9A
D02456	SCN9A
D11150	SCN9A
D02096	SCN9A
D07595	SCN9A
D07993	SCN9A
D02103	SCN9A
D00512	SCN9A
D00538	SCN9A
D00252	SCN9A
D11179	SCN9A
D11180	SCN9A
D00533	SCN9A
D01041	SCN9A
D02239	SCN9A
D07962	SCN9A
D03492	SCN9A
D01455	SCN9A
D11155	SCN9A
D07299	SCN9A
D00638	SCN9A
D09612	SCN9A
D01152	SCN9A
D08311	SCN9A
D00303	SCN9A
D00637	SCN9A
D04521	SCN9A
D00199	SCN9A
D04774	SCN9A
D00537	SCN9A
D06172	SCN9A
D02088	SCN9A
D06203	SCN9A
D08181	SCN9A
D00738	SCN9A
D08377	SCN9A
D01554	SCN9A
D05708	SCN9A
D08215	SCN9A
D00639	SCN9A
D05709	SCN9A
D02762	SCN9A
D00375	SCN9A
D08459	SCN9A
D02910	SCN9A
D00636	SCN9A
D08116	SCN9A
D01287	SCN9A
D07552	SCN9A
D01450	SCN9A
D01967	SCN9A
D00551	SCN9A
D00741	SCN9A
D08319	SCN9A
D01768	SCN9A
D08407	SCN9A
D00739	SCN9A
D00733	SCN9A
D02220	SCN9A
D04095	SCN9A
D00737	SCN9A
D08490	SCN9A
D04048	SCN9A
D07468	SCN9A
D02991	SCN9A
D00553	SCN9A
D01243	SCN9A
D08435	SCN9A
D00640	SCN9A
D08448	SCN9A
D02098	SCN9A
D00358	SCN9A
D02086	SCN9A
D08127	SCN9A
D02969	SCN9A
D01326	SCN9A
D08421	SCN9A
D00477	SCN9A
D07678	SCN9A
D00732	SCN9A
D08422	SCN9A
D00740	SCN9A
D00552	SCN9A
D01519	SCN9A
D00110	SCN9A
D02182	SCN9A
D07894	SCN9A
D03991	SCN9A
D08458	SCN9A
D00642	SCN9A
D00643	SCN9A
D02272	SCN9A
D08394	SCN10A
D06517	SCN10A
D01785	SCN10A
D09215	SCN10A
D00354	SCN10A
D05775	SCN10A
D02906	SCN10A
D02907	SCN10A
D02456	SCN10A
D11150	SCN10A
D02096	SCN10A
D07595	SCN10A
D07993	SCN10A
D02103	SCN10A
D00512	SCN10A
D00538	SCN10A
D00252	SCN10A
D00533	SCN10A
D01041	SCN10A
D02239	SCN10A
D07962	SCN10A
D03492	SCN10A
D01455	SCN10A
D11155	SCN10A
D07299	SCN10A
D00638	SCN10A
D09612	SCN10A
D01152	SCN10A
D08311	SCN10A
D00303	SCN10A
D00637	SCN10A
D04521	SCN10A
D00199	SCN10A
D04774	SCN10A
D00537	SCN10A
D06172	SCN10A
D02088	SCN10A
D06203	SCN10A
D08181	SCN10A
D00738	SCN10A
D08377	SCN10A
D01554	SCN10A
D05708	SCN10A
D08215	SCN10A
D00639	SCN10A
D05709	SCN10A
D02762	SCN10A
D00375	SCN10A
D08459	SCN10A
D02910	SCN10A
D00636	SCN10A
D08116	SCN10A
D01287	SCN10A
D07552	SCN10A
D01450	SCN10A
D01967	SCN10A
D00551	SCN10A
D00741	SCN10A
D08319	SCN10A
D01768	SCN10A
D08407	SCN10A
D00739	SCN10A
D00733	SCN10A
D02220	SCN10A
D04095	SCN10A
D00737	SCN10A
D08490	SCN10A
D04048	SCN10A
D07468	SCN10A
D02991	SCN10A
D00553	SCN10A
D01243	SCN10A
D08435	SCN10A
D00640	SCN10A
D08448	SCN10A
D02098	SCN10A
D00358	SCN10A
D02086	SCN10A
D08127	SCN10A
D02969	SCN10A
D01326	SCN10A
D08421	SCN10A
D00477	SCN10A
D07678	SCN10A
D00732	SCN10A
D08422	SCN10A
D00740	SCN10A
D00552	SCN10A
D01519	SCN10A
D00110	SCN10A
D02182	SCN10A
D07894	SCN10A
D03991	SCN10A
D08458	SCN10A
D00642	SCN10A
D00643	SCN10A
D02272	SCN10A
D08394	SCN11A
D06517	SCN11A
D01785	SCN11A
D09215	SCN11A
D00354	SCN11A
D05775	SCN11A
D02906	SCN11A
D02907	SCN11A
D02456	SCN11A
D11150	SCN11A
D02096	SCN11A
D07595	SCN11A
D07993	SCN11A
D02103	SCN11A
D00512	SCN11A
D00538	SCN11A
D00252	SCN11A
D00533	SCN11A
D01041	SCN11A
D02239	SCN11A
D07962	SCN11A
D03492	SCN11A
D01455	SCN11A
D11155	SCN11A
D00638	SCN11A
D09612	SCN11A
D01152	SCN11A
D08311	SCN11A
D00303	SCN11A
D00637	SCN11A
D04521	SCN11A
D00199	SCN11A
D04774	SCN11A
D00537	SCN11A
D06172	SCN11A
D02088	SCN11A
D06203	SCN11A
D08181	SCN11A
D00738	SCN11A
D08377	SCN11A
D01554	SCN11A
D05708	SCN11A
D08215	SCN11A
D00639	SCN11A
D05709	SCN11A
D02762	SCN11A
D00375	SCN11A
D08459	SCN11A
D02910	SCN11A
D00636	SCN11A
D08116	SCN11A
D01287	SCN11A
D07552	SCN11A
D01450	SCN11A
D01967	SCN11A
D00551	SCN11A
D00741	SCN11A
D08319	SCN11A
D01768	SCN11A
D08407	SCN11A
D00739	SCN11A
D00733	SCN11A
D02220	SCN11A
D08490	SCN11A
D04048	SCN11A
D07468	SCN11A
D02991	SCN11A
D00553	SCN11A
D01243	SCN11A
D08435	SCN11A
D00640	SCN11A
D08448	SCN11A
D02098	SCN11A
D00358	SCN11A
D02086	SCN11A
D08127	SCN11A
D02969	SCN11A
D01326	SCN11A
D08421	SCN11A
D00477	SCN11A
D07678	SCN11A
D00732	SCN11A
D08422	SCN11A
D00740	SCN11A
D00552	SCN11A
D01519	SCN11A
D00110	SCN11A
D02182	SCN11A
D07894	SCN11A
D03991	SCN11A
D08458	SCN11A
D00642	SCN11A
D00643	SCN11A
D02272	SCN11A
D10128	HRH3
D10129	HRH3
D08040	HRH3
D04445	HRH3
D09870	HRH3
D09871	HRH3
D10749	HRH3
D11490	HRH3
D03518	HRH3
D07522	HRH3
D03102	HRH3
D01592	HRH3
D00181	F2
D03728	F2
D07143	F2
D07144	F2
D07082	F2
D01981	F2
D03722	F2
D09707	F2
D09970	JAK3
D09783	JAK3
D11046	JAK3
D10653	JAK3
D10721	JAK3
D11106	JAK3
D11676	JAK3
D11677	JAK3
D10585	JAK3
D02684	SIGMAR1
D02688	SIGMAR1
D08297	SIGMAR1
D01477	SIGMAR1
D04502	SIGMAR1
D07316	SIGMAR1
D07945	SIGMAR1
D04148	SIGMAR1
D11383	SIGMAR1
D11549	SIGMAR1
D03742	SIGMAR1
D00848	SIGMAR1
D10119	SMO
D10729	SMO
D10324	SMO
D10325	SMO
D10671	SMO
D10636	SMO
D11107	SMO
D09992	SMO
D08117	HRH1
D01717	HRH1
D03166	HRH1
D08040	HRH1
D04445	HRH1
D02067	HRH1
D07900	HRH1
D01713	HRH1
D03693	HRH1
D07403	HRH1
D07400	HRH1
D09705	HRH1
D01654	HRH1
D01295	HRH1
D07734	HRH1
D08297	HRH1
D01477	HRH1
D07402	HRH1
D08118	HRH1
D03963	HRH1
D07662	HRH1
D00664	HRH1
D08054	HRH1
D01096	HRH1
D00672	HRH1
D07458	HRH1
D07459	HRH1
D02950	HRH1
D10230	HRH1
D01324	HRH1
D06021	HRH1
D03568	HRH1
D07493	HRH1
D02090	HRH1
D09748	HRH1
D01701	HRH1
D09747	HRH1
D01478	HRH1
D00521	HRH1
D07547	HRH1
D02089	HRH1
D07958	HRH1
D00671	HRH1
D07889	HRH1
D03535	HRH1
D00666	HRH1
D07198	HRH1
D07684	HRH1
D07878	HRH1
D02327	HRH1
D07853	HRH1
D01343	HRH1
D07401	HRH1
D07860	HRH1
D07854	HRH1
D01902	HRH1
D08091	HRH1
D01143	HRH1
D07125	HRH1
D02245	HRH1
D00494	HRH1
D08432	HRH1
D08768	HRH1
D03290	HRH1
D00480	HRH1
D01242	HRH1
D03056	HRH1
D08163	HRH1
D01317	HRH1
D07407	HRH1
D08497	HRH1
D02760	HRH1
D08648	HRH1
D01782	HRH1
D07196	HRH1
D05196	HRH1
D08305	HRH1
D00774	HRH1
D02599	HRH1
D10510	HRH1
D00454	HRH1
D06623	HRH1
D09838	HRH1
D04494	HRH1
D06063	HRH1
D03893	HRH1
D03360	HRH1
D06084	HRH1
D00364	HRH1
D02249	HRH1
D09570	HRH1
D07890	HRH1
D07875	HRH1
D00814	HRH1
D08293	HRH1
D01192	HRH1
D03491	HRH1
D03704	HRH1
D07803	HRH1
D00668	HRH1
D07543	HRH1
D00663	HRH1
D07398	HRH1
D00665	HRH1
D08355	HRH1
D01174	HRH1
D07532	HRH1
D07533	HRH1
D00270	HRH1
D03274	HRH1
D04034	HRH1
D00789	HRH1
D07195	HRH1
D07679	HRH1
D08183	HRH1
D05660	HRH1
D08587	HRH1
D01801	HRH1
D06376	HRH1
D08645	HRH1
D06246	HRH1
D02091	HRH1
D05769	HRH1
D07617	HRH1
D01336	HRH1
D00300	HRH1
D03854	HRH1
D02419	HRH1
D00669	HRH1
D08967	HRH1
D01117	HRH1
D06012	HRH1
D00520	HRH1
D07404	HRH1
D07790	HRH1
D05742	HRH1
D03620	HRH1
D08105	HRH1
D01332	HRH1
D00662	HRH1
D07765	HRH1
D02234	HRH1
D07482	HRH1
D06552	HRH1
D07406	HRH1
D04979	HRH1
D04980	HRH1
D05664	HRH1
D07197	HRH1
D07492	HRH1
D07194	HRH1
D07862	HRH1
D01172	HRH1
D01627	HRH1
D08353	HRH1
D02148	HRH1
D08161	HRH1
D01786	HRH1
D07483	HRH1
D00659	HRH1
D08041	HRH1
D01460	HRH1
D03621	HRH1
D03622	HRH1
D04055	HRH1
D08216	HRH1
D01358	HRH1
D07522	HRH1
D03102	HRH1
D01592	HRH1
D00234	HRH1
D09981	GHSR
D09982	GHSR
D02040	GHSR
D10660	GHSR
D10562	GHSR
D10563	GHSR
D08856	GHSR
D03373	GHSR
D09689	ERBB2
D09690	ERBB2
D03350	ERBB2
D04025	ERBB2
D11141	ERBB2
D04024	ERBB2
D11773	ERBB2
D08950	ERBB2
D10898	ERBB2
D09724	ERBB2
D09733	ERBB2
D11772	ERBB2
D09883	ERBB2
D10514	ERBB2
D08108	ERBB2
D09689	ERBB4
D09690	ERBB4
D03350	ERBB4
D08950	ERBB4
D10898	ERBB4
D09724	ERBB4
D09733	ERBB4
D09883	ERBB4
D10514	ERBB4
D11787	ATR
D11148	ATR
D00558	DDC
D03082	DDC
D01653	DDC
D04997	DDC
D00762	TH
D09640	PSMB2
D10125	CYP17A1
D00420	CYP17A1
D10950	CYP17A1
D09701	CYP17A1
D10146	CYP17A1
D00156	HSD11B1
D02264	HSD11B1
D04987	HSD11B1
D02028	HSD11B1
D01899	HSD11B1
D07615	HSD11B1
D07792	NR3C2
D03699	NR3C2
D03917	NR3C2
D05640	NR3C2
D05020	NR3C2
D01115	NR3C2
D03363	NR3C2
D01943	NR3C2
D07967	NR3C2
D10528	NR3C2
D00386	NR3C2
D11667	NR3C2
D00986	NR3C2
D03698	NR3C2
D00443	NR3C2
D05912	NR3C2
D03792	NR3C2
D10892	NR3C2
D10633	NR3C2
D00321	SRD5A2
D01134	SRD5A2
D03820	SRD5A2
D04066	SRD5A2
D02398	SRD5A2
D06397	SRD5A2
D07121	SRD5A2
D04498	SRD5A2
D04646	SRD5A2
D01134	SRD5A1
D03820	SRD5A1
D07121	SRD5A1
D04498	SRD5A1
D04646	SRD5A1
D03107	SRD5A1
D00153	CYP19A1
D00963	CYP19A1
D03749	CYP19A1
D07260	CYP19A1
D03784	CYP19A1
D03781	CYP19A1
D00964	CYP19A1
D07940	CYP19A1
D03778	CYP19A1
D02451	CYP19A1
D00960	CYP19A1
D00574	CYP19A1
D05746	CYP19A1
D03786	CYP19A1
D11351	GNRHR
D02738	GNRHR
D08901	GNRHR
D09400	GNRHR
D08635	GNRHR
D07665	GNRHR
D01685	GNRHR
D11609	GNRHR
D06247	GNRHR
D06248	GNRHR
D08649	GNRHR
D08027	GNRHR
D03267	GNRHR
D00988	GNRHR
D04361	GNRHR
D04405	GNRHR
D00573	GNRHR
D08241	GNRHR
D00990	GNRHR
D09336	GNRHR
D09335	GNRHR
D08010	GNRHR
D04302	GNRHR
D04823	GNRHR
D02369	GNRHR
D02116	GNRHR
D07259	GNRHR
D01831	GNRHR
D07957	GNRHR
D08113	GNRHR
D00989	GNRHR
D10888	GNRHR
D11608	GNRHR
D03442	CCKAR
D01858	CCKAR
D01113	CCKAR
D03443	CCKAR
D02710	CCKAR
D02693	CCKAR
D11192	SSTR1
D05812	SSTR1
D10147	SSTR1
D10497	SSTR1
D10566	SSTR1
D03010	ALOX5
D01773	ALOX5
D04770	ALOX5
D04151	ALOX5
D03652	ALOX5
D06017	ALOX5
D03080	ALOX5
D00414	ALOX5
D09667	ALOX5
D03990	ALOX5
D03882	ALOX5
D05499	ALOX5
D05498	ALOX5
D09850	ALOX5
D06075	ALOX5
D07516	ALOX5
D07517	ALOX5
D01410	ALOX5
D11281	CD28
D11348	CD28
D10676	CASR
D10677	CASR
D06020	CASR
D11063	CASR
D03504	CASR
D03505	CASR
D08991	CASR
D11564	CASR
D05114	KCNJ11
D01810	KCNJ11
D01854	KCNJ11
D00418	KCNJ11
D05482	KCNJ11
D01111	KCNJ11
D07520	KCNJ11
D00631	KCNJ11
D02385	KCNJ11
D00379	KCNJ11
D00294	KCNJ11
D03914	KCNJ11
D02910	KCNJ11
D00636	KCNJ11
D06177	KCNJ11
D00380	KCNJ11
D00271	KCNJ11
D00594	KCNJ11
D04739	KCNJ11
D04740	KCNJ11
D00336	KCNJ11
D01356	KCNJ11
D05114	ABCC8
D01810	ABCC8
D01854	ABCC8
D01799	ABCC8
D00418	ABCC8
D00219	ABCC8
D05482	ABCC8
D01111	ABCC8
D02385	ABCC8
D02430	ABCC8
D07117	ABCC8
D07118	ABCC8
D02427	ABCC8
D01599	ABCC8
D00379	ABCC8
D00335	ABCC8
D00294	ABCC8
D00593	ABCC8
D06177	ABCC8
D00380	ABCC8
D02425	ABCC8
D00271	ABCC8
D00594	ABCC8
D04739	ABCC8
D04740	ABCC8
D00336	ABCC8
D01356	ABCC8
D11834	IDH1
D11835	IDH1
D11090	IDH1
D11834	IDH2
D11835	IDH2
D10901	IDH2
D11044	IDH2
D10895	TACR1
D06597	TACR1
D02968	TACR1
D09378	TACR1
D10391	TACR1
D10742	TACR1
D08988	TACR1
D11728	TACR1
D04860	TACR1
D04122	TACR1
D06574	TACR1
D09650	TACR1
D09651	TACR1
D06293	TACR1
D11065	TACR1
D11370	TACR1
D05152	TACR1
D03221	TACR1
D06317	TACR1
D08984	CXCR1
D10075	CXCR1
D08984	CXCR2
D10332	CXCR2
D10075	CXCR2
D10387	CXCR2
D10420	CXCR2
D11412	IDO1
D11413	IDO1
D11049	IDO1
D11255	IDO1
D10640	IDO1
D06252	PTPN1
D04050	PTPN1
D04862	IGF1
D00967	IGF1
D09014	SP1
D10699	NR1H4
D00163	NR1H4
D00734	NR1H4
D11548	NR1H4
D08277	NR1H4
D09360	NR1H4
D10487	SELE
D03114	SELE
D11310	SELE
D11332	SELE
D08855	CETP
D06195	CETP
D10121	CETP
D09708	CETP
D09355	GUCY2C
D06612	GUCY2C
D10976	GUCY2C
D03601	HMGCR
D01862	HMGCR
D11092	HMGCR
D00889	HMGCR
D07661	HMGCR
D00887	HMGCR
D11095	HMGCR
D02258	HMGCR
D07474	HMGCR
D08492	HMGCR
D00892	HMGCR
D07983	HMGCR
D01915	HMGCR
D00893	HMGCR
D08410	HMGCR
D00359	HMGCR
D03643	HMGCR
D00434	HMGCR
D03816	HMGCR
D11826	DRD1
D11822	DRD1
D00059	DRD1
D11839	DRD1
D07870	DRD1
D00633	DRD1
D03891	DRD1
D03892	DRD1
D02676	DRD1
D01044	DRD1
D02236	DRD1
D02613	DRD1
D03556	DRD1
D08693	DRD1
D07946	DRD1
D07065	DRD1
D02604	DRD1
D00788	DRD1
D07686	DRD1
D08691	DRD1
D02641	DRD1
D04488	DRD1
D08057	DRD1
D10329	DRD1
D10495	DRD1
D11431	DRD1
D02644	DRD1
D02775	DRD1
D07976	DRD1
D08692	DRD1
D02680	DRD1
D09886	DRD1
D09887	DRD1
D08339	DRD1
D00502	DRD1
D04097	DRD1
D01903	DRD1
D00790	DRD1
D07687	DRD1
D02162	DRD1
D08385	DRD1
D07460	DRD1
D02004	DRD1
D03937	DRD1
D03494	DRD1
D00613	DRD1
D10330	MLNR
D04497	MLNR
D05053	MLNR
D02801	MLNR
D03216	MLNR
D06297	CCR5
D06670	CCR5
D06557	CCR5
D09878	CCR5
D09879	CCR5
D11457	BTK
D11422	BTK
D10223	BTK
D11428	BTK
D11502	BTK
D11478	BTK
D11070	BTK
D10893	BTK
D11720	BTK
D11873	BTK
D10730	BTK
D10731	BTK
D11454	NTRK1
D11137	NTRK1
D11138	NTRK1
D11484	NTRK1
D10926	NTRK1
D11454	NTRK2
D11137	NTRK2
D11138	NTRK2
D10926	NTRK2
D11454	NTRK3
D11137	NTRK3
D11138	NTRK3
D10926	NTRK3
D11566	HTR2C
D06613	HTR2C
D10710	HTR2C
D06660	HTR2C
D02688	HTR2C
D04320	HTR2C
D01485	HTR2C
D05395	HTR2C
D08626	HTR2C
D00820	HTR2C
D08297	HTR2C
D01477	HTR2C
D02577	HTR2C
D02767	HTR2C
D02666	HTR2C
D02578	HTR2C
D08969	HTR2C
D02893	HTR2C
D05829	HTR2C
D07307	HTR2C
D07756	HTR2C
D07854	HTR2C
D01902	HTR2C
D02357	HTR2C
D00681	HTR2C
D05738	HTR2C
D02686	HTR2C
D06253	HTR2C
D06343	HTR2C
D10170	HTR2C
D10171	HTR2C
D02675	HTR2C
D00454	HTR2C
D06623	HTR2C
D05015	HTR2C
D08257	HTR2C
D00819	HTR2C
D07316	HTR2C
D07945	HTR2C
D04148	HTR2C
D07700	HTR2C
D07701	HTR2C
D00270	HTR2C
D03274	HTR2C
D04034	HTR2C
D00789	HTR2C
D02995	HTR2C
D05523	HTR2C
D08397	HTR2C
D07765	HTR2C
D02234	HTR2C
D00283	HTR2C
D00563	HTR2C
D11056	HTR2C
D08216	HTR2C
D01358	HTR2C
D10463	ROCK2
D07941	ROCK2
D03115	ROCK2
D01840	ROCK2
D11815	ROCK2
D11816	ROCK2
D11030	ROCK2
D11031	ROCK2
D10737	ROCK2
D10738	ROCK2
D00759	CHRNA7
D02204	CHRNA7
D00760	CHRNA7
D00763	CHRNA7
D00758	CHRNA7
D08655	CHRNA7
D07770	CHRNA7
D10613	CHRNA7
D10693	CHRNA7
D10626	CHRNA7
D10702	CHRNA7
D10789	CHRNA7
D00765	CHRNA7
D00492	CHRNA7
D00764	CHRNA7
D00767	CHRNA7
D00999	CHRNA7
D00611	CHRNA7
D07273	CHRNA7
D02364	CHRNA7
D02202	CHRNA7
D08138	CHRNA7
D03365	CHRNA7
D05156	CHRNA7
D02207	CHRNA7
D07272	CHRNA7
D00759	CHRNA10
D02204	CHRNA10
D00760	CHRNA10
D00763	CHRNA10
D00758	CHRNA10
D08655	CHRNA10
D07770	CHRNA10
D00765	CHRNA10
D00492	CHRNA10
D00764	CHRNA10
D00767	CHRNA10
D00999	CHRNA10
D00611	CHRNA10
D00612	CHRNA10
D07273	CHRNA10
D02364	CHRNA10
D02202	CHRNA10
D08138	CHRNA10
D03365	CHRNA10
D05156	CHRNA10
D02207	CHRNA10
D07272	CHRNA10
D01175	CHRM4
D09752	CHRM4
D00524	CHRM4
D07349	CHRM4
D09402	CHRM4
D01648	CHRM4
D02417	CHRM4
D02070	CHRM4
D07477	CHRM4
D03011	CHRM4
D03814	CHRM4
D01077	CHRM4
D00715	CHRM4
D01976	CHRM4
D01648	CHRM4
D07099	CHRM4
D07951	CHRM4
D02535	CHRM4
D04434	CHRM4
D05360	CHRM4
D00720	CHRM4
D05535	CHRM4
D01600	CHRM4
D01815	CHRM4
D07070	CHRM4
D01532	CHRM4
D01201	CHRM4
D08595	CHRM4
D00716	CHRM4
D10180	CHRM4
D10181	CHRM4
D08837	CHRM4
D08425	CHRM4
D00782	CHRM4
D08638	CHRM4
D00787	CHRM4
D07821	CHRM4
D03824	CHRM4
D08418	CHRM4
D08419	CHRM4
D00779	CHRM4
D02246	CHRM4
D03858	CHRM4
D03859	CHRM4
D01318	CHRM4
D08384	CHRM4
D01521	CHRM4
D03711	CHRM4
D07804	CHRM4
D07513	CHRM4
D03087	CHRM4
D00765	CHRM4
D00999	CHRM4
D02247	CHRM4
D01955	CHRM4
D07079	CHRM4
D00481	CHRM4
D02212	CHRM4
D04970	CHRM4
D01000	CHRM4
D01315	CHRM4
D07081	CHRM4
D00721	CHRM4
D01463	CHRM4
D01946	CHRM4
D01377	CHRM4
D03088	CHRM4
D07084	CHRM4
D01987	CHRM4
D08157	CHRM4
D03264	CHRM4
D06217	CHRM4
D05012	CHRM4
D10939	CHRM4
D06175	CHRM4
D04116	CHRM4
D05703	CHRM4
D05418	CHRM4
D01538	CHRM4
D00232	CHRM4
D01451	CHRM4
D07083	CHRM4
D06330	CHRM4
D06331	CHRM4
D06015	CHRM4
D01491	CHRM4
D03076	CHRM4
D08441	CHRM4
D01007	CHRM4
D08426	CHRM4
D03276	CHRM4
D01118	CHRM4
D00465	CHRM4
D00722	CHRM4
D03979	CHRM4
D07301	CHRM4
D07302	CHRM4
D07823	CHRM4
D02603	CHRM4
D05452	CHRM4
D00397	CHRM4
D08160	CHRM4
D04868	CHRM4
D04087	CHRM4
D01359	CHRM4
D06192	CHRM4
D08395	CHRM4
D01231	CHRM4
D08382	CHRM4
D01165	CHRM4
D06061	CHRM4
D11383	CHRM4
D11549	CHRM4
D00270	CHRM4
D03274	CHRM4
D04034	CHRM4
D00789	CHRM4
D07759	CHRM4
D01002	CHRM4
D00138	CHRM4
D02071	CHRM4
D00778	CHRM4
D00147	CHRM4
D04479	CHRM4
D00719	CHRM4
D01004	CHRM4
D00113	CHRM4
D02069	CHRM4
D07511	CHRM4
D07303	CHRM4
D08653	CHRM4
D03970	CHRM4
D05035	CHRM4
D08209	CHRM4
D01871	CHRM4
D05628	CHRM4
D08389	CHRM4
D01297	CHRM4
D05276	CHRM4
D10545	CHRM4
D10546	CHRM4
D02064	CHRM4
D04435	BCHE
D00043	BCHE
D03822	BCHE
D02558	BCHE
D03239	BCHE
D02193	BCHE
D01603	KCNJ1
D03350	ERBB3
D11141	ERBB3
D00535	ABAT
D00710	ABAT
D08667	ABAT
D00399	ABAT
D00304	ABAT
D08591	PTGFR
D10441	PTGFR
D02727	PTGFR
D07730	PTGFR
D07932	PTGFR
D01964	PTGFR
D06274	PTGFR
D00356	PTGFR
D02343	PTGFR
D00682	PTGFR
D03399	PTGFR
D00081	PTGFR
D01352	PTGFR
D05642	PTGFR
D02719	PTGFR
D08661	PTGFR
D01452	PTGFR
D02724	PTGFR
D05031	GLA
D10431	PNP
D10432	PNP
D06596	PNP
D04245	PNP
D05396	PNP
D03685	P2RY2
D03864	P2RY2
D03665	DNMT1
D11740	DNMT1
D03021	DNMT1
D01370	RRM1
D06100	RRM1
D02368	RRM1
D01155	RRM1
D03546	RRM1
D07966	RRM1
D01907	RRM1
D03378	RRM1
D10222	RRM1
D00155	ADA
D03214	DRD3
D00059	DRD3
D11839	DRD3
D07870	DRD3
D00633	DRD3
D03891	DRD3
D03892	DRD3
D01164	DRD3
D10516	DRD3
D02676	DRD3
D07305	DRD3
D00454	DRD3
D06623	DRD3
D10355	DRD3
D10364	DRD3
D07316	DRD3
